event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,day_utc,window_start_utc,window_end_utc,gauge_id,gauge_label,gauge_distance_km,gauge_method,triangulated_gauges,rain_day_mm,rain_prev24_mm,rain_window_total_mm,rain_window_max15_mm,n_readings_present,n_readings_expected,n_gauges_skipped_stuck,verdict,verdict_basis,rule_version,classified_utc,radar_window_total_mm,radar_3x3_max_total_mm,radar_status,is_final
thames:TWL00672:1772683800000,thames:TWL00672,thames,2026-03-05T04:10:00Z,2026-03-05T04:14:00Z,4,thames_api,2026-03-05,2026-03-04T00:00:00Z,2026-03-06T00:00:00Z,a04aa8e8-45a2-4d8d-9983-7a55330693b0,Hogsmill,6.88,nearest,,0.16,0,0.16,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.03,complete,true
thames:TWL00672:1772725560000,thames:TWL00672,thames,2026-03-05T15:46:00Z,2026-03-05T16:04:00Z,18,thames_api,2026-03-05,2026-03-04T00:00:00Z,2026-03-06T00:00:00Z,a04aa8e8-45a2-4d8d-9983-7a55330693b0,Hogsmill,6.88,nearest,,0.16,0,0.16,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.03,complete,true
thames:TWL00672:1772727600000,thames:TWL00672,thames,2026-03-05T16:20:00Z,2026-03-05T16:38:00Z,18,thames_api,2026-03-05,2026-03-04T00:00:00Z,2026-03-06T00:00:00Z,a04aa8e8-45a2-4d8d-9983-7a55330693b0,Hogsmill,6.88,nearest,,0.16,0,0.16,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.03,complete,true
thames:TWL00672:1772947200000,thames:TWL00672,thames,2026-03-08T05:20:00Z,2026-03-08T05:24:00Z,4,thames_api,2026-03-08,2026-03-07T00:00:00Z,2026-03-09T00:00:00Z,a04aa8e8-45a2-4d8d-9983-7a55330693b0,Hogsmill,6.88,nearest,,0.03,0.13,0.16,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.02,0.03,complete,true
thames:TWL00672:1773842760000,thames:TWL00672,thames,2026-03-18T14:06:00Z,2026-03-18T14:14:00Z,8,thames_api,2026-03-18,2026-03-17T00:00:00Z,2026-03-19T00:00:00Z,a04aa8e8-45a2-4d8d-9983-7a55330693b0,Hogsmill,6.88,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.05,complete,true
thames:TWL00672:1773844560000,thames:TWL00672,thames,2026-03-18T14:36:00Z,2026-03-18T14:40:00Z,4,thames_api,2026-03-18,2026-03-17T00:00:00Z,2026-03-19T00:00:00Z,a04aa8e8-45a2-4d8d-9983-7a55330693b0,Hogsmill,6.88,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.05,complete,true
thames:TWL00672:1774108920000,thames:TWL00672,thames,2026-03-21T16:02:00Z,2026-03-21T16:10:00Z,8,thames_api,2026-03-21,2026-03-20T00:00:00Z,2026-03-22T00:00:00Z,a04aa8e8-45a2-4d8d-9983-7a55330693b0,Hogsmill,6.88,nearest,,0.01,0,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00672:1774110240000,thames:TWL00672,thames,2026-03-21T16:24:00Z,2026-03-21T16:28:00Z,4,thames_api,2026-03-21,2026-03-20T00:00:00Z,2026-03-22T00:00:00Z,a04aa8e8-45a2-4d8d-9983-7a55330693b0,Hogsmill,6.88,nearest,,0.01,0,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00672:1774154400000,thames:TWL00672,thames,2026-03-22T04:40:00Z,2026-03-22T04:44:00Z,4,thames_api,2026-03-22,2026-03-21T00:00:00Z,2026-03-23T00:00:00Z,a04aa8e8-45a2-4d8d-9983-7a55330693b0,Hogsmill,6.88,nearest,,0,0.01,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00678:1750367160000,thames:TWL00678,thames,2025-06-19T21:06:00Z,2025-06-19T21:10:00Z,4,thames_api,2025-06-19,2025-06-18T00:00:00Z,2025-06-20T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00678:1752041040000,thames:TWL00678,thames,2025-07-09T06:04:00Z,2025-07-09T06:10:00Z,6,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752083760000,thames:TWL00678,thames,2025-07-09T17:56:00Z,2025-07-09T18:10:00Z,14,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752085080000,thames:TWL00678,thames,2025-07-09T18:18:00Z,2025-07-09T18:22:00Z,4,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752087120000,thames:TWL00678,thames,2025-07-09T18:52:00Z,2025-07-09T19:08:00Z,16,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752088320000,thames:TWL00678,thames,2025-07-09T19:12:00Z,2025-07-09T19:20:00Z,8,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752089040000,thames:TWL00678,thames,2025-07-09T19:24:00Z,2025-07-09T19:28:00Z,4,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752089760000,thames:TWL00678,thames,2025-07-09T19:36:00Z,2025-07-09T19:44:00Z,8,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752092760000,thames:TWL00678,thames,2025-07-09T20:26:00Z,2025-07-09T20:32:00Z,6,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752094440000,thames:TWL00678,thames,2025-07-09T20:54:00Z,2025-07-09T21:00:00Z,6,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752095160000,thames:TWL00678,thames,2025-07-09T21:06:00Z,2025-07-09T21:12:00Z,6,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752096720000,thames:TWL00678,thames,2025-07-09T21:32:00Z,2025-07-09T21:38:00Z,6,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752097320000,thames:TWL00678,thames,2025-07-09T21:42:00Z,2025-07-09T21:52:00Z,10,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752098160000,thames:TWL00678,thames,2025-07-09T21:56:00Z,2025-07-09T22:06:00Z,10,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752099000000,thames:TWL00678,thames,2025-07-09T22:10:00Z,2025-07-09T22:14:00Z,4,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752099840000,thames:TWL00678,thames,2025-07-09T22:24:00Z,2025-07-09T22:28:00Z,4,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752102120000,thames:TWL00678,thames,2025-07-09T23:02:00Z,2025-07-09T23:22:00Z,20,thames_api,2025-07-09,2025-07-08T00:00:00Z,2025-07-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.04,complete,true
thames:TWL00678:1752107040000,thames:TWL00678,thames,2025-07-10T00:24:00Z,2025-07-10T00:34:00Z,10,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752148800000,thames:TWL00678,thames,2025-07-10T12:00:00Z,2025-07-10T12:06:00Z,6,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752149400000,thames:TWL00678,thames,2025-07-10T12:10:00Z,2025-07-10T12:16:00Z,6,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752158760000,thames:TWL00678,thames,2025-07-10T14:46:00Z,2025-07-10T14:56:00Z,10,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752170520000,thames:TWL00678,thames,2025-07-10T18:02:00Z,2025-07-10T18:08:00Z,6,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752171120000,thames:TWL00678,thames,2025-07-10T18:12:00Z,2025-07-10T18:24:00Z,12,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752172440000,thames:TWL00678,thames,2025-07-10T18:34:00Z,2025-07-10T18:38:00Z,4,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752174360000,thames:TWL00678,thames,2025-07-10T19:06:00Z,2025-07-10T19:10:00Z,4,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752181440000,thames:TWL00678,thames,2025-07-10T21:04:00Z,2025-07-10T21:16:00Z,12,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752183480000,thames:TWL00678,thames,2025-07-10T21:38:00Z,2025-07-10T21:44:00Z,6,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752187080000,thames:TWL00678,thames,2025-07-10T22:38:00Z,2025-07-10T22:44:00Z,6,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752188040000,thames:TWL00678,thames,2025-07-10T22:54:00Z,2025-07-10T23:00:00Z,6,thames_api,2025-07-10,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.08,complete,true
thames:TWL00678:1752193200000,thames:TWL00678,thames,2025-07-11T00:20:00Z,2025-07-11T00:26:00Z,6,thames_api,2025-07-11,2025-07-10T00:00:00Z,2025-07-12T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.03,0.05,complete,true
thames:TWL00678:1755918360000,thames:TWL00678,thames,2025-08-23T03:06:00Z,2025-08-23T03:10:00Z,4,thames_api,2025-08-23,2025-08-22T00:00:00Z,2025-08-24T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.17,complete,true
thames:TWL00678:1755986760000,thames:TWL00678,thames,2025-08-23T22:06:00Z,2025-08-23T22:10:00Z,4,thames_api,2025-08-23,2025-08-22T00:00:00Z,2025-08-24T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.17,complete,true
thames:TWL00678:1756121640000,thames:TWL00678,thames,2025-08-25T11:34:00Z,2025-08-25T11:40:00Z,6,thames_api,2025-08-25,2025-08-24T00:00:00Z,2025-08-26T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00678:1756171920000,thames:TWL00678,thames,2025-08-26T01:32:00Z,2025-08-26T01:38:00Z,6,thames_api,2025-08-26,2025-08-25T00:00:00Z,2025-08-27T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0.2,0,0.2,0.2,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.78,1.00,complete,true
thames:TWL00678:1757117160000,thames:TWL00678,thames,2025-09-06T00:06:00Z,2025-09-06T00:10:00Z,4,thames_api,2025-09-06,2025-09-05T00:00:00Z,2025-09-07T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00678:1757118120000,thames:TWL00678,thames,2025-09-06T00:22:00Z,2025-09-06T00:28:00Z,6,thames_api,2025-09-06,2025-09-05T00:00:00Z,2025-09-07T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00678:1757119680000,thames:TWL00678,thames,2025-09-06T00:48:00Z,2025-09-06T00:54:00Z,6,thames_api,2025-09-06,2025-09-05T00:00:00Z,2025-09-07T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00678:1757121480000,thames:TWL00678,thames,2025-09-06T01:18:00Z,2025-09-06T01:24:00Z,6,thames_api,2025-09-06,2025-09-05T00:00:00Z,2025-09-07T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00678:1757145960000,thames:TWL00678,thames,2025-09-06T08:06:00Z,2025-09-06T08:10:00Z,4,thames_api,2025-09-06,2025-09-05T00:00:00Z,2025-09-07T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00678:1757208360000,thames:TWL00678,thames,2025-09-07T01:26:00Z,2025-09-07T01:32:00Z,6,thames_api,2025-09-07,2025-09-06T00:00:00Z,2025-09-08T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757266080000,thames:TWL00678,thames,2025-09-07T17:28:00Z,2025-09-07T17:36:00Z,8,thames_api,2025-09-07,2025-09-06T00:00:00Z,2025-09-08T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757282760000,thames:TWL00678,thames,2025-09-07T22:06:00Z,2025-09-07T22:10:00Z,4,thames_api,2025-09-07,2025-09-06T00:00:00Z,2025-09-08T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757285760000,thames:TWL00678,thames,2025-09-07T22:56:00Z,2025-09-07T23:00:00Z,4,thames_api,2025-09-07,2025-09-06T00:00:00Z,2025-09-08T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757287200000,thames:TWL00678,thames,2025-09-07T23:20:00Z,2025-09-07T23:30:00Z,10,thames_api,2025-09-07,2025-09-06T00:00:00Z,2025-09-08T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757289360000,thames:TWL00678,thames,2025-09-07T23:56:00Z,2025-09-08T00:16:00Z,20,thames_api,2025-09-07,2025-09-06T00:00:00Z,2025-09-08T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757292120000,thames:TWL00678,thames,2025-09-08T00:42:00Z,2025-09-08T00:48:00Z,6,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757293320000,thames:TWL00678,thames,2025-09-08T01:02:00Z,2025-09-08T01:08:00Z,6,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757294520000,thames:TWL00678,thames,2025-09-08T01:22:00Z,2025-09-08T01:34:00Z,12,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757298360000,thames:TWL00678,thames,2025-09-08T02:26:00Z,2025-09-08T02:32:00Z,6,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757298960000,thames:TWL00678,thames,2025-09-08T02:36:00Z,2025-09-08T02:46:00Z,10,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757306520000,thames:TWL00678,thames,2025-09-08T04:42:00Z,2025-09-08T04:48:00Z,6,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757324760000,thames:TWL00678,thames,2025-09-08T09:46:00Z,2025-09-08T09:52:00Z,6,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757339160000,thames:TWL00678,thames,2025-09-08T13:46:00Z,2025-09-08T13:54:00Z,8,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757343960000,thames:TWL00678,thames,2025-09-08T15:06:00Z,2025-09-08T15:10:00Z,4,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757374200000,thames:TWL00678,thames,2025-09-08T23:30:00Z,2025-09-08T23:36:00Z,6,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757375160000,thames:TWL00678,thames,2025-09-08T23:46:00Z,2025-09-08T23:56:00Z,10,thames_api,2025-09-08,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.34,complete,true
thames:TWL00678:1757376240000,thames:TWL00678,thames,2025-09-09T00:04:00Z,2025-09-09T00:08:00Z,4,thames_api,2025-09-09,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.33,0.49,complete,true
thames:TWL00678:1757377560000,thames:TWL00678,thames,2025-09-09T00:26:00Z,2025-09-09T00:32:00Z,6,thames_api,2025-09-09,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.33,0.49,complete,true
thames:TWL00678:1757378760000,thames:TWL00678,thames,2025-09-09T00:46:00Z,2025-09-09T00:56:00Z,10,thames_api,2025-09-09,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.33,0.49,complete,true
thames:TWL00678:1757383920000,thames:TWL00678,thames,2025-09-09T02:12:00Z,2025-09-09T02:24:00Z,12,thames_api,2025-09-09,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,2597929c-7aa4-499e-8706-a9be3fc1056b,Markyate,5.87,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.33,0.49,complete,true
